GT Program,Benchmark Info,Semantics,Question Selector,Correct?,Initial Synthesis Time,Active Learning Time,Initial Program Space Size,Final Program Space Size,Input Space Size,Question Space Size,Avg. Answer Space Size per Question,Avg. Prediction Set Size,# Rounds,Time Per Round
"Union[Smile, Map(Smile, IsObject(Face), GetRight)]",wedding,standard,LearnSy,FAIL,2.042450249893591,73.65558841684833,3911,4,336,1351,9.659511472982976,1.1332020997375327,3,"[4.335789458127692, 0.9533701250329614, 0.7992456671781838]"
"Union[IsObject(Bride), Map(IsObject(Bride), IsObject(Face), GetLeft), Map(IsObject(Bride), IsObject(Face), GetRight)]",wedding,standard,LearnSy,FAIL,1.239242667099461,71.27268533292226,14,4,336,1351,9.659511472982976,1.1332020997375327,1,[0.26579262502491474]
"Union[IsObject(Car), IsObject(Bicycle)]",cars,standard,LearnSy,True,1.1289815830532461,188.87435566680506,1,1,116,616,15.217532467532468,1.1502403846153846,0,[]
"Map(Intersection[Smile, EyesOpen], IsObject(Car), GetIsContained)",cars,standard,LearnSy,True,1.1737389171030372,195.20055600022897,125,1,116,616,15.217532467532468,1.1502403846153846,8,"[1.6478396670427173, 1.6219212079886347, 0.7034762501716614, 0.01849537482485175, 0.0008262081537395716, 0.0008502081036567688, 0.0008623749017715454, 0.0008985421154648066]"
"Map(IsObject(Car), IsObject(Face), GetContains)",cars,standard,LearnSy,True,1.3984736248385161,188.09136974997818,2473,2,116,616,15.217532467532468,1.1502403846153846,42,"[1.5511487920302898, 1.513133541913703, 0.6442312498111278, 0.47910620900802314, 0.2628677920438349, 0.28832879196852446, 0.02462945901788771, 0.024465583031997085, 0.024277999997138977, 0.017817792017012835, 0.01757695898413658, 0.01736733317375183, 0.01785108307376504, 0.017812875099480152, 0.017570708179846406, 0.018011000007390976, 0.01787316706031561, 0.017646957887336612, 0.01759549998678267, 0.01766579202376306, 0.017484166892245412, 0.017555749975144863, 0.018249125219881535, 0.017828415846452117, 0.018257165793329477, 0.0185892500448972, 0.018289583967998624, 0.017744333017617464, 0.017553624929860234, 0.017764332937076688, 0.017629666021093726, 0.017665249994024634, 0.017608417198061943, 0.01754729193635285, 0.01764095900580287, 0.01777316606603563, 0.01761879213154316, 0.017696583177894354, 0.017667874926701188, 0.0175072499550879, 0.01768733304925263, 0.017625665990635753]"
Complement(IsObject(Car)),cars,standard,LearnSy,True,1.0524339580442756,179.8068330839742,1,1,116,616,15.217532467532468,1.1502403846153846,0,[]
"Complement(Union[IsObject(Car), IsObject(Bicycle)])",cars,standard,LearnSy,FAIL,1.349787708837539,192.2168960000854,2,4,116,616,15.217532467532468,1.1502403846153846,1,[0.003983750008046627]
"Map(IsObject(Car), Union[IsObject(Person), IsObject(Bicycle)], GetContains)",cars,standard,LearnSy,True,1.1870318329893053,180.59881483390927,1,1,116,616,15.217532467532468,1.1502403846153846,0,[]
"Intersection[EyesOpen, Complement(Map(IsObject(Car), EyesOpen, GetContains))]",cars,standard,LearnSy,True,1.2738299169577658,196.68561349995434,3367,1,116,616,15.217532467532468,1.1502403846153846,7,"[1.6346912500448525, 1.4144232079852372, 1.1467957498971373, 1.2699203749652952, 1.4176776250824332, 1.2959437919780612, 1.3730154591612518]"
"Map(IsObject(Person), IsObject(Car), GetIsContained)",cars,standard,LearnSy,False,1.2614203330595046,179.32083679107018,117,1,116,616,15.217532467532468,1.1502403846153846,3,"[1.5762339171487838, 0.597344083013013, 0.019884750014171004]"
"Map(Map(IsObject(Helmet), IsObject(Person), GetBelow), IsObject(Bicycle), GetBelow)",cars,standard,LearnSy,False,1.17272145813331,188.5985900000669,1252,1,116,616,15.217532467532468,1.1502403846153846,1,[1.5827873330563307]
"Intersection[IsObject(Bicycle), Complement(Map(IsObject(Person), IsObject(Bicycle), GetBelow))]",cars,standard,LearnSy,True,1.09789437497966,179.13163612503558,1,1,116,616,15.217532467532468,1.1502403846153846,0,[]
"Intersection[IsObject(Bicycle), Complement(Map(EyesOpen, IsObject(Bicycle), GetBelow))]",cars,standard,LearnSy,False,0.9728735000826418,192.61925625009462,7,1,116,616,15.217532467532468,1.1502403846153846,1,[0.028321834048256278]
"Union[IsObject(Bicycle), IsObject(Car), IsObject(Person)]",cars,standard,LearnSy,True,1.2144047080073506,177.9031052500941,1,1,116,616,15.217532467532468,1.1502403846153846,0,[]
"Map(IsObject(Bicycle), Union[Smile, EyesOpen], GetAbove)",cars,standard,LearnSy,FAIL,1.187121583148837,197.5919487499632,3111,4,116,616,15.217532467532468,1.1502403846153846,24,"[1.558134499937296, 1.2762379171326756, 1.278117082780227, 1.1998065828811377, 0.10294808284379542, 0.00461345911026001, 0.00470399996265769, 0.004462333163246512, 0.004907167050987482, 0.0044817079324275255, 0.004595499951392412, 0.004622875014320016, 0.004555500112473965, 0.0046697091311216354, 0.0046564999502152205, 0.004729500040411949, 0.0046135419979691505, 0.004683542065322399, 0.004613374825567007, 0.004578917054459453, 0.004723374964669347, 0.004698917036876082, 0.004777249880135059, 0.004898209124803543]"
"Intersection[IsObject(Face), Complement(Map(IsObject(Bicycle), IsObject(Face), GetAbove))]",cars,standard,LearnSy,FAIL,1.2636553749907762,183.79585550003685,15,4,116,616,15.217532467532468,1.1502403846153846,1,[0.1817087500821799]
"Union[IsObject(Cat), IsObject(Face)]",cats,standard,LearnSy,True,0.4130728750023991,29.98287666705437,1788,1,510,1061,2.4373232799245996,1.2250816993464053,2,"[6.538370833033696, 7.536631166934967]"
"Union[IsObject(Cat), EyesOpen]",cats,standard,LearnSy,True,0.4688163751270622,19.95899691595696,1788,2,510,1061,2.4373232799245996,1.2250816993464053,2,"[6.45303991693072, 0.03347570798359811]"
"Intersection[IsObject(Cat), Complement(Map(IsObject(Cat), IsObject(Cat), GetBelow))]",cats,standard,LearnSy,True,0.4343960420228541,46.476425000000745,1788,1,510,1061,2.4373232799245996,1.2250816993464053,6,"[6.152119166217744, 5.208987290970981, 4.698261291952804, 4.806031416868791, 4.860020250082016, 4.930786042008549]"
"Intersection[Map(IsObject(Cat), IsObject(Cat), GetRight), Map(IsObject(Cat), IsObject(Cat), GetLeft)]",cats,standard,LearnSy,True,0.5166456250008196,15.961262332974002,1,1,510,1061,2.4373232799245996,1.2250816993464053,0,[]
"Map(IsObject(Guitar), IsObject(Face), GetAbove)",festival,standard,LearnSy,FAIL,1.2705788328312337,37.64995745802298,3047,4,338,1525,13.528524590163935,1.1565137130801688,11,"[3.159308417001739, 0.04123641597107053, 0.037150041898712516, 0.0375561248511076, 0.037744333036243916, 0.03911237488500774, 0.03775766701437533, 0.038335041143000126, 0.037999584106728435, 0.03822037507779896, 0.03820241615176201]"
"Union[IsObject(Guitar), Map(IsObject(Guitar), IsObject(Face), GetAbove)]",festival,standard,LearnSy,FAIL,1.3935722911264747,35.28879937482998,24,4,338,1525,13.528524590163935,1.1565137130801688,1,[0.8252578331157565]
"Intersection[IsObject(Face), Complement(Map(IsObject(Guitar), IsObject(Face), GetAbove))]",festival,standard,LearnSy,True,1.029659709194675,40.18516045785509,1375,1,338,1525,13.528524590163935,1.1565137130801688,1,[3.765959167154506]
"Map(Union[IsObject(Glasses), Smile, EyesOpen], IsObject(Person), GetBelow)",wedding,standard,SampleSy,True,1.2929604158271104,1.0341510421130806,760,1,336,1351,9.659511472982976,1.1332020997375327,4,"[0.4080774588510394, 0.26206999993883073, 0.25758295808918774, 0.10620883293449879]"
"Union[Map(IsObject(Bride), IsObject(Face), GetRight), Map(IsObject(Bride), IsObject(Face), GetLeft)]",wedding,standard,SampleSy,True,1.1195000419393182,0.00022149994038045406,1,1,336,1351,9.659511472982976,1.1332020997375327,0,[]
"Union[IsObject(Bride), Map(IsObject(Bride), IsObject(Face), GetAbove)]",wedding,standard,SampleSy,False,1.153442292008549,0.14656295906752348,23,1,336,1351,9.659511472982976,1.1332020997375327,1,[0.14637574995867908]
"Map(IsObject(Face), IsObject(Face), GetAbove)",wedding,standard,SampleSy,True,1.9150429998990148,1.0104136250447482,107,11,336,1351,9.659511472982976,1.1332020997375327,5,"[0.3214369169436395, 0.1374863749369979, 0.10017037484794855, 0.08881179196760058, 0.20920274988748133]"
"Intersection[Complement(Smile), Map(IsObject(Face), IsObject(Face), GetAbove)]",wedding,standard,SampleSy,True,1.771051957970485,0.4246496248524636,180,1,336,1351,9.659511472982976,1.1332020997375327,2,"[0.30924924998544157, 0.11516870884224772]"
"Intersection[Map(IsObject(Face), IsObject(Face), GetRight), Map(IsObject(Face), IsObject(Face), GetLeft)]",wedding,standard,SampleSy,True,1.2933022500947118,0.00019049993716180325,1,1,336,1351,9.659511472982976,1.1332020997375327,0,[]
"Intersection[Smile, EyesOpen]",wedding,standard,SampleSy,True,1.1250424161553383,13.895352083956823,7017,4,336,1351,9.659511472982976,1.1332020997375327,13,"[0.9140695419628173, 0.6910212498623878, 0.7757321249227971, 0.8102362498175353, 0.8827153330203146, 0.9473621670622379, 0.9800621250178665, 1.162680583074689, 1.1888376669958234, 1.2212220830842853, 1.3163782921619713, 1.4456434580497444, 1.5066103329882026]"
"Intersection[IsObject(Face), Complement(Intersection[Smile, EyesOpen])]",wedding,standard,SampleSy,True,0.9888398749753833,0.6685193327721208,462,1,336,1351,9.659511472982976,1.1332020997375327,3,"[0.37603433383628726, 0.15766104101203382, 0.1346203340217471]"
"Intersection[Smile, EyesOpen, Complement(MouthOpen)]",wedding,standard,SampleSy,True,1.361751375021413,1.008873290847987,4733,1,336,1351,9.659511472982976,1.1332020997375327,2,"[0.7179338331334293, 0.2907532909885049]"
"Union[Map(IsObject(Bride), IsObject(Face), GetAbove), Map(IsObject(Suit), IsObject(Face), GetAbove)]",wedding,standard,SampleSy,FAIL,1.2102063340134919,1.1372842090204358,967,4,336,1351,9.659511472982976,1.1332020997375327,4,"[0.4105451670475304, 0.31895445799455047, 0.2729962079320103, 0.13455962506122887]"
"Intersection[IsObject(Face), Complement(Smile)]",wedding,standard,SampleSy,FAIL,1.7173673750367016,0.01177379209548235,2,4,336,1351,9.659511472982976,1.1332020997375327,1,[0.011634457856416702]
"Union[IsObject(Glasses), Intersection[Smile, EyesOpen]]",wedding,standard,SampleSy,FAIL,1.4318906660191715,0.9361967919394374,87,4,336,1351,9.659511472982976,1.1332020997375327,4,"[0.30445199995301664, 0.3432642500847578, 0.2645379579626024, 0.02384187513962388]"
"Map(Map(IsObject(Face), IsObject(Face), GetRight), IsObject(Face), GetRight)",wedding,standard,SampleSy,True,1.8678421669173986,6.212480366230011e-05,1,1,336,1351,9.659511472982976,1.1332020997375327,0,[]
"Union[EyesOpen, Intersection[IsObject(Face), Complement(MouthOpen)]]",wedding,standard,SampleSy,True,1.399782916996628,1.1358283329755068,908,1,336,1351,9.659511472982976,1.1332020997375327,3,"[0.3914789170958102, 0.32081033289432526, 0.4233390830922872]"
"Union[Smile, Map(Smile, IsObject(Face), GetRight)]",wedding,standard,SampleSy,FAIL,2.1002858749125153,0.7665665419772267,3911,4,336,1351,9.659511472982976,1.1332020997375327,2,"[0.7241897080093622, 0.04221645789220929]"
"Union[IsObject(Bride), Map(IsObject(Bride), IsObject(Face), GetLeft), Map(IsObject(Bride), IsObject(Face), GetRight)]",wedding,standard,SampleSy,FAIL,1.169996667187661,0.10890558385290205,14,4,336,1351,9.659511472982976,1.1332020997375327,1,[0.1088343330193311]
"Union[IsObject(Car), IsObject(Bicycle)]",cars,standard,SampleSy,True,1.167133582988754,0.00014183297753334045,1,1,116,616,15.217532467532468,1.1502403846153846,0,[]
"Map(Intersection[Smile, EyesOpen], IsObject(Car), GetIsContained)",cars,standard,SampleSy,True,1.1784191250335425,0.1743454160168767,125,1,116,616,15.217532467532468,1.1502403846153846,4,"[0.09820966701954603, 0.062021957943215966, 0.009416959015652537, 0.004451290937140584]"
"Map(IsObject(Car), IsObject(Face), GetContains)",cars,standard,SampleSy,True,1.3875529579818249,0.7778505000751466,2473,2,116,616,15.217532467532468,1.1502403846153846,5,"[0.3394547081552446, 0.28506291611120105, 0.10705862496979535, 0.02789620915427804, 0.014044791925698519]"
Complement(IsObject(Car)),cars,standard,SampleSy,True,1.0285077090375125,0.00018441700376570225,1,1,116,616,15.217532467532468,1.1502403846153846,0,[]
"Complement(Union[IsObject(Car), IsObject(Bicycle)])",cars,standard,SampleSy,True,1.3508542920462787,0.0036019161343574524,2,1,116,616,15.217532467532468,1.1502403846153846,1,[0.0034512921702116728]
"Map(IsObject(Car), Union[IsObject(Person), IsObject(Bicycle)], GetContains)",cars,standard,SampleSy,True,1.2042176250834018,0.0001807499211281538,1,1,116,616,15.217532467532468,1.1502403846153846,0,[]
"Intersection[EyesOpen, Complement(Map(IsObject(Car), EyesOpen, GetContains))]",cars,standard,SampleSy,FAIL,1.2623921250924468,0.4334743751678616,3367,4,116,616,15.217532467532468,1.1502403846153846,3,"[0.36759320786222816, 0.036243333015590906, 0.029463083017617464]"
"Map(IsObject(Person), IsObject(Car), GetIsContained)",cars,standard,SampleSy,False,1.2601530419196934,0.1268391248304397,117,1,116,616,15.217532467532468,1.1502403846153846,3,"[0.09523999993689358, 0.027288333047181368, 0.004107749788090587]"
"Map(Map(IsObject(Helmet), IsObject(Person), GetBelow), IsObject(Bicycle), GetBelow)",cars,standard,SampleSy,True,1.1535112499259412,0.17911258386448026,1252,1,116,616,15.217532467532468,1.1502403846153846,2,"[0.16684137494303286, 0.012100541964173317]"
"Intersection[IsObject(Bicycle), Complement(Map(IsObject(Person), IsObject(Bicycle), GetBelow))]",cars,standard,SampleSy,True,1.0886687501333654,0.00017191702499985695,1,1,116,616,15.217532467532468,1.1502403846153846,0,[]
"Intersection[IsObject(Bicycle), Complement(Map(EyesOpen, IsObject(Bicycle), GetBelow))]",cars,standard,SampleSy,FAIL,1.0804292501416057,0.012663499917834997,7,4,116,616,15.217532467532468,1.1502403846153846,1,[0.012548416154459119]
"Union[IsObject(Bicycle), IsObject(Car), IsObject(Person)]",cars,standard,SampleSy,True,1.205569334095344,0.0001574170310050249,1,1,116,616,15.217532467532468,1.1502403846153846,0,[]
"Map(IsObject(Bicycle), Union[Smile, EyesOpen], GetAbove)",cars,standard,SampleSy,False,1.2577988330740482,0.8477657919283956,3111,2,116,616,15.217532467532468,1.1502403846153846,6,"[0.36671325005590916, 0.2438661667983979, 0.180576124927029, 0.03421033313497901, 0.011211082804948092, 0.006670250091701746]"
"Intersection[IsObject(Face), Complement(Map(IsObject(Bicycle), IsObject(Face), GetAbove))]",cars,standard,SampleSy,True,1.2924170840997249,0.042063457891345024,15,1,116,616,15.217532467532468,1.1502403846153846,2,"[0.03567658388055861, 0.006184374913573265]"
"Union[IsObject(Cat), IsObject(Face)]",cats,standard,SampleSy,FAIL,0.41524824989028275,0.6995491250418127,1788,4,510,1061,2.4373232799245996,1.2250816993464053,2,"[0.369764749892056, 0.32966587506234646]"
"Union[IsObject(Cat), EyesOpen]",cats,standard,SampleSy,True,0.4271393751259893,0.9717301249038428,1788,2,510,1061,2.4373232799245996,1.2250816993464053,3,"[0.3587327499408275, 0.3216319589409977, 0.28495920915156603]"
"Intersection[IsObject(Cat), Complement(Map(IsObject(Cat), IsObject(Cat), GetBelow))]",cats,standard,SampleSy,FAIL,0.42447579093277454,0.6707478330936283,1788,4,510,1061,2.4373232799245996,1.2250816993464053,2,"[0.36013541696593165, 0.3105096248909831]"
"Intersection[Map(IsObject(Cat), IsObject(Cat), GetRight), Map(IsObject(Cat), IsObject(Cat), GetLeft)]",cats,standard,SampleSy,True,0.4941564581822604,6.574997678399086e-05,1,1,510,1061,2.4373232799245996,1.2250816993464053,0,[]
"Map(IsObject(Guitar), IsObject(Face), GetAbove)",festival,standard,SampleSy,False,1.2262801248580217,1.0199988749809563,3047,4,338,1525,13.528524590163935,1.1565137130801688,3,"[0.5207065411377698, 0.37700787489302456, 0.05822849995456636]"
"Union[IsObject(Guitar), Map(IsObject(Guitar), IsObject(Face), GetAbove)]",festival,standard,SampleSy,True,1.3605507081374526,0.1871085420716554,24,1,338,1525,13.528524590163935,1.1565137130801688,2,"[0.18063983297906816, 0.00627733301371336]"
"Intersection[IsObject(Face), Complement(Map(IsObject(Guitar), IsObject(Face), GetAbove))]",festival,standard,SampleSy,True,1.0449565411545336,0.40738291619345546,1375,1,338,1525,13.528524590163935,1.1565137130801688,1,[0.4072014580015093]
"Map(Union[IsObject(Glasses), Smile, EyesOpen], IsObject(Person), GetBelow)",wedding,CCE,SmartLabel,True,4.3312345838639885,25.866969124879688,1713,1,336,1347,9.659511472982976,1.1332020997375327,6,"[8.156080959131941, 7.983469125116244, 6.0536861249711365, 2.5434303341899067, 0.6137466670479625, 0.34132608282379806]"
"Union[Map(IsObject(Bride), IsObject(Face), GetRight), Map(IsObject(Bride), IsObject(Face), GetLeft)]",wedding,CCE,SmartLabel,True,2.8532560421153903,0.12257391703315079,1,1,336,1351,9.659511472982976,1.1332020997375327,0,[]
"Union[IsObject(Bride), Map(IsObject(Bride), IsObject(Face), GetAbove)]",wedding,CCE,SmartLabel,True,2.175654583144933,11.09307258296758,106,1,336,1348,9.659511472982976,1.1332020997375327,3,"[9.625142083037645, 0.8991838751826435, 0.487166291102767]"
"Map(IsObject(Face), IsObject(Face), GetAbove)",wedding,CCE,SmartLabel,True,4.518934875028208,97.16627245792188,327,12,336,1335,9.659511472982976,1.1332020997375327,16,"[7.969295082846656, 4.688202166929841, 2.9989837917964906, 3.355010916944593, 3.1703680001664907, 3.1862270410638303, 3.782001624815166, 3.1715714999008924, 3.174277708865702, 4.018726499984041, 7.830821583047509, 7.850365000078455, 9.210847166134045, 14.75504225003533, 9.049103582976386, 8.06750062503852]"
"Intersection[Complement(Smile), Map(IsObject(Face), IsObject(Face), GetAbove)]",wedding,CCE,SmartLabel,True,3.2833619159646332,8.348984958138317,183,1,336,1350,9.659511472982976,1.1332020997375327,1,[8.160650708014145]
"Intersection[Map(IsObject(Face), IsObject(Face), GetRight), Map(IsObject(Face), IsObject(Face), GetLeft)]",wedding,CCE,SmartLabel,True,3.0365404579788446,6.80084858299233,31,1,336,1350,9.659511472982976,1.1332020997375327,1,[6.576236291788518]
"Intersection[Smile, EyesOpen]",wedding,CCE,SmartLabel,True,3.862824416020885,149.73387791612186,15549,4,336,1337,9.659511472982976,1.1332020997375327,15,"[10.06270091701299, 11.092711040982977, 9.723707708064467, 10.001038500107825, 11.797620083903894, 12.61872599995695, 10.5376999580767, 11.035284250043333, 11.502407874912024, 13.657110667089, 13.093788666883484, 1.9437970421276987, 6.102430042112246, 9.656170750036836, 6.0773255419917405]"
"Intersection[IsObject(Face), Complement(Intersection[Smile, EyesOpen])]",wedding,CCE,SmartLabel,True,2.822801125003025,18.183264541905373,730,1,336,1347,9.659511472982976,1.1332020997375327,4,"[9.611345167038962, 5.129756707930937, 2.929109791992232, 0.3528054589405656]"
"Intersection[Smile, EyesOpen, Complement(MouthOpen)]",wedding,CCE,SmartLabel,True,3.054349500220269,12.338325459044427,4833,1,336,1349,9.659511472982976,1.1332020997375327,2,"[7.97437133314088, 4.188108209054917]"
"Union[Map(IsObject(Bride), IsObject(Face), GetAbove), Map(IsObject(Suit), IsObject(Face), GetAbove)]",wedding,CCE,SmartLabel,True,2.4180756248533726,31.837005000095814,1012,1,336,1344,9.659511472982976,1.1332020997375327,7,"[6.481015207944438, 6.33026958303526, 5.276086583035067, 3.3868537498638034, 3.1395480840001255, 3.5548117922153324, 3.5563040408305824]"
"Intersection[IsObject(Face), Complement(Smile)]",wedding,CCE,SmartLabel,True,5.0264373330865055,39.45934237493202,678,16,336,1345,9.659511472982976,1.1332020997375327,6,"[16.95775279100053, 6.729110040934756, 2.3071003339719027, 2.064675042172894, 5.633054208010435, 4.269001333042979]"
"Union[IsObject(Glasses), Intersection[Smile, EyesOpen]]",wedding,CCE,SmartLabel,True,2.7466595410369337,24.297853583935648,88,1,336,1349,9.659511472982976,1.1332020997375327,3,"[7.517060457961634, 8.173172707902268, 8.46994354086928]"
"Map(Map(IsObject(Face), IsObject(Face), GetRight), IsObject(Face), GetRight)",wedding,CCE,SmartLabel,True,5.712136625079438,0.15418891701847315,1,1,336,1351,9.659511472982976,1.1332020997375327,0,[]
"Union[EyesOpen, Intersection[IsObject(Face), Complement(MouthOpen)]]",wedding,CCE,SmartLabel,True,4.4719200420659035,43.650160167133436,1101,1,336,1345,9.659511472982976,1.1332020997375327,6,"[7.307392125017941, 7.192941083107144, 6.666069499915466, 5.913668500026688, 10.022793458076194, 6.378511416027322]"
"Union[Smile, Map(Smile, IsObject(Face), GetRight)]",wedding,CCE,SmartLabel,True,5.02604095893912,15.981903709005564,4373,1,336,1347,9.659511472982976,1.1332020997375327,4,"[8.543435083003715, 5.41726716584526, 1.1237422090489417, 0.7520725831855088]"
"Union[IsObject(Bride), Map(IsObject(Bride), IsObject(Face), GetLeft), Map(IsObject(Bride), IsObject(Face), GetRight)]",wedding,CCE,SmartLabel,True,4.006378625053912,9.061108333058655,81,1,336,1349,9.659511472982976,1.1332020997375327,2,"[8.318760375026613, 0.6035854159854352]"
"Union[IsObject(Car), IsObject(Bicycle)]",cars,CCE,SmartLabel,True,2.1581932499539107,11.888254707911983,57,47,116,614,15.217532467532468,1.1502403846153846,2,"[3.5755474171601236, 3.5034912088885903]"
